business_id,city,state,categories,high_category_consumption,low_category_volume,high_city_state_income,high_star_business,high_review_count
0x8889f926c6d7541b:0x758e34076cecb948,Guntersville,Alabama,Exterior Remodeling or Construction,True,True,False,False,True
0x8887bcfa2b9be1ab:0x2539fb81c368f85c,Hamilton,Alabama,Cleaning Services,False,False,False,False,False
0x886281df591aae7d:0x9c1db10e21d8e4a1,Hartselle,Alabama,Masonry & Concrete Services,False,False,True,False,False
0x886283e551db1b89:0xeb491d62858c6bf9,Hartselle,Alabama,Landscape & Garden Services,False,False,True,False,False
0x88882a613f06949f:0x21ad00dfee64fcd,Hartselle,Alabama,Handyman or Other,False,False,True,False,False
0x88882a9ad43f3981:0x2637600356925bfc,Hartselle,Alabama,Handyman or Other,False,False,True,False,False
0x88882a764c39aec3:0x65b5837ac7cf27a3,Hartselle,Alabama,Plumbing Services,False,False,True,True,False
0x8862428a7fca6c05:0xcdcb1edc2c8d29d0,Harvest,Alabama,Handyman or Other,False,False,True,False,False
0x88626887a92b74ed:0xd7059ad52757ca70,Harvest,Alabama,Cleaning Services,False,False,True,True,False
0x886265f1220465ab:0xb99762af0600ba8e,Harvest,Alabama,Landscape & Garden Services,False,False,True,True,False
0x888b09a738fc8e8f:0x2cfea4cd934a9959,Heflin,Alabama,HVAC & Air Quality,False,False,False,True,False
0x8888dc07bd50121d:0x35a32a13dca7c19,Helena,Alabama,Handyman or Other,False,True,True,False,False
0x888926853adb39cd:0xa9ed769e45ae80c2,Helena,Alabama,Handyman or Other,False,True,True,False,False
0x88896cd0e3c3ffff:0xed4091d744266bb9,Homewood,Alabama,Cleaning Services,False,False,False,True,True
0x88891b90ffffffff:0x2a01b03f526fe467,Hoover,Alabama,Plumbing Services,True,False,True,True,True
0x888923ea419a7781:0x120a267b7759d15,Hoover,Alabama,Electrical Services,True,False,True,False,True
0x8889211833afed27:0x4ff4abb6cd4fbd2f,Hoover,Alabama,HVAC & Air Quality,False,False,True,True,True
0x88891ec3360abe8b:0x34c1ce950a20a4a0,Hoover,Alabama,Roofing & Insulation,False,False,True,False,True
0x88892256e599c8c1:0xf0d192c119650912,Hoover,Alabama,Cleaning Services,False,False,True,False,False
0x888923b5efe5ed41:0xeb077fa22b6ce938,Hoover,Alabama,Cleaning Services,False,False,True,False,False
0x88891be455555555:0x828b4587397f80,Hoover,Alabama,Handyman or Other,True,True,True,False,True
0x8889220a3bfa1b3b:0xcdb7ae684c55e1bb,Hoover,Alabama,Handyman or Other,True,True,True,False,True
0x888922436c26b2ed:0xdf6c2ca046b7881,Hoover,Alabama,Handyman or Other,True,True,True,False,False
0x8888e6d8cd10d531:0xbac66be67f5aeb66,Hueytown,Alabama,HVAC & Air Quality,False,False,False,False,False
0x88891a29b55139b3:0x23cd2707bc728f70,Hueytown,Alabama,Cleaning Services,True,False,False,True,True
0x88621661ed35bd35:0xb532624c50653c4a,Huntsville,Alabama,HVAC & Air Quality,False,False,True,False,False
0x88626adf5ac8b679:0x1921e10127e4155c,Huntsville,Alabama,HVAC & Air Quality,False,False,True,False,True
0x88626bbb52a95555:0xb9c9262525fc2f8e,Huntsville,Alabama,HVAC & Air Quality,False,False,True,False,True
0x88626ca53558acd7:0x79f09f22a2152dc3,Huntsville,Alabama,HVAC & Air Quality,False,False,True,False,False
0x886213ede947e191:0xe5f79ec56dfe6861,Huntsville,Alabama,Roofing & Insulation,False,False,True,True,True
0x88621257eb4fc911:0x30d2bc60e10a06b4,Huntsville,Alabama,Interior Remodeling,False,False,True,False,False
0x88621b1d4c91108f:0xa50eafa3565cfd19,Huntsville,Alabama,Interior Remodeling,False,False,True,False,False
0x88626b430c1ba455:0xb77df1dfaf60d3cb,Huntsville,Alabama,Interior Remodeling,False,False,True,False,False
0x88626b907e35b40b:0x4b2df210397c09a,Huntsville,Alabama,Interior Remodeling,False,False,True,False,False
0x88626b9244e284cd:0xf80bc9b62fde0276,Huntsville,Alabama,Interior Remodeling,False,False,True,False,False
0x88626c993359c3d5:0xfacab7f26e2445cf,Huntsville,Alabama,Interior Remodeling,False,False,True,False,True
0x88626c9eeb4ff555:0x1c3ae99102e6b228,Huntsville,Alabama,Interior Remodeling,False,False,True,False,True
0x88626cba32d0f155:0xa5b7b15f2e5ac395,Huntsville,Alabama,Interior Remodeling,False,False,True,False,False
0x8862173f721956b7:0xc7571a8b398d3832,Huntsville,Alabama,Exterior Remodeling or Construction,False,False,True,False,False
0x88626545c36f5ab7:0x6fb3859ed0eacb75,Huntsville,Alabama,Exterior Remodeling or Construction,False,False,True,False,True
0x88626b9030e73f55:0x77c49d0f0e266ebe,Huntsville,Alabama,Exterior Remodeling or Construction,False,False,True,False,False
0x88626c9037b3b7f3:0xa129bd0b08bcd8a8,Huntsville,Alabama,Exterior Remodeling or Construction,False,False,True,False,False
0x88626c989dd59011:0x25a8bd8ce213bd7a,Huntsville,Alabama,Exterior Remodeling or Construction,False,False,True,False,False
0x88626cdd782823cb:0xba271aaf63c3c986,Huntsville,Alabama,Exterior Remodeling or Construction,False,False,True,False,True
0x88626c9151983cd9:0x6e19c741bbe9bcb5,Huntsville,Alabama,Electrical Services,False,False,True,True,True
0x886214b5c182481f:0x7b932191d67f855,Huntsville,Alabama,Appliance Repair & Installation,False,False,True,False,False
0x88624b8f2ec1f8c9:0x1c75db094c2f20f9,Huntsville,Alabama,Appliance Repair & Installation,False,False,True,False,True
0x88626580fc693e69:0x2672d71b36067404,Huntsville,Alabama,Appliance Repair & Installation,False,False,True,False,True
0x88626c8527dbb39f:0xbda208f2c6e82d15,Huntsville,Alabama,Appliance Repair & Installation,False,False,True,False,True
0x88626cc65d349351:0x4778ec70a7e8f291,Huntsville,Alabama,Appliance Repair & Installation,False,False,True,False,False
0x886212b90633bcb3:0xf5fd529243cc607e,Huntsville,Alabama,Handyman or Other,False,False,True,False,True
0x886212b9cbee409b:0xbbd2ee6e9b90ca9d,Huntsville,Alabama,Handyman or Other,False,False,True,False,False
0x8862132c339a194b:0x5be52013471dbc72,Huntsville,Alabama,Handyman or Other,False,False,True,False,False
0x88621525cce9cb63:0x2218521b266acf40,Huntsville,Alabama,Handyman or Other,False,False,True,False,False
0x88626981fb4f80e5:0xc5e8548d7782ca7,Huntsville,Alabama,Handyman or Other,False,False,True,False,False
0x88626986f27f68b7:0xc848816fb396fdef,Huntsville,Alabama,Handyman or Other,False,False,True,False,False
0x88626caf5260261d:0xc13d1970a3192743,Huntsville,Alabama,Handyman or Other,False,False,True,False,False
0x88626cb13a1cdf43:0xcf22156e6e2bc662,Huntsville,Alabama,Handyman or Other,False,False,True,False,True
0x886280bed8be8e63:0x676f1cf11b65cd20,Huntsville,Alabama,Handyman or Other,False,False,True,False,True
0x886212876a6c5887:0xce2eb9d65ebe394a,Huntsville,Alabama,Cleaning Services,False,False,True,False,True
0x8862148fffffffff:0xd9974a904f3e93b8,Huntsville,Alabama,Cleaning Services,False,False,True,False,False
0x88625d1557d57fe3:0xeb5893e5b5c77194,Huntsville,Alabama,Cleaning Services,False,False,True,False,False
0x8862654f5afbb6e3:0xf1dcd7ae0dcb6582,Huntsville,Alabama,Cleaning Services,False,False,True,False,False
0x886265844556f185:0xd5cfe1383cc4c9a1,Huntsville,Alabama,Cleaning Services,False,False,True,False,False
0x88626b5e4c2eed59:0xb3054d6f2ff51ed8,Huntsville,Alabama,Cleaning Services,False,False,True,False,True
0x88626b84e5541709:0xaa775a231da6fcc,Huntsville,Alabama,Cleaning Services,False,False,True,False,True
0x88626cc6661d6155:0x4a33e4478996659e,Huntsville,Alabama,Cleaning Services,False,False,True,False,True
0x886215df43e39f13:0xec538b7b1a393178,Huntsville,Alabama,Landscape & Garden Services,False,False,True,False,False
0x88626b283f2f31cb:0x4427c6233fa9e444,Huntsville,Alabama,Landscape & Garden Services,False,False,True,False,True
0x88626c85f6c98ec9:0x3ba85684f51d48b5,Huntsville,Alabama,Landscape & Garden Services,False,False,True,False,False
0x88621663b63fdbf9:0xecb0ee1e38d7cfea,Huntsville,Alabama,Masonry & Concrete Services,False,False,True,False,True
0x88626a2e738087eb:0x38d226941a1e4b83,Huntsville,Alabama,Masonry & Concrete Services,False,False,True,False,False
0x8888ddbda9d2ba57:0x87966ff1b9d57714,Irondale,Alabama,Handyman or Other,True,True,False,False,True
0x888911ae49adf367:0xd802ff44670014f0,Irondale,Alabama,Handyman or Other,True,True,False,False,False
0x888861358ca012d1:0xa09c4635d1cf1df3,Jasper,Alabama,HVAC & Air Quality,False,False,False,False,False
0x888860a0e693ea95:0x7ff620fa2b3746cb,Jasper,Alabama,Cleaning Services,False,False,False,True,False
0x888860a45e4b28a5:0x1a93b75673346c81,Jasper,Alabama,Cleaning Services,False,False,False,True,False
0x8888611e95906395:0x5c8f349bf6daa0d6,Jasper,Alabama,Cleaning Services,False,False,False,True,False
0x88886115ce50edcd:0xd9dfd792e610d101,Jasper,Alabama,Landscape & Garden Services,False,False,False,False,False
0x88885e1fd29fea21:0xb44f16d44b6a9328,Jasper,Alabama,Appliance Repair & Installation,False,False,False,False,False
0x888ad501eac7e33b:0x8a93014c7011b21c,Jasper,Alabama,Handyman or Other,False,False,False,False,False
0x88896d0e8fc8f18f:0xa5a4734d5ea739a,Leeds,Alabama,Masonry & Concrete Services,False,False,False,False,False
0x88896d74bb5b5029:0xf7045fa8bf8bc667,Leeds,Alabama,Plumbing Services,False,False,False,False,False
0x88896da0df54ad93:0x4a9436e2f0870665,Leeds,Alabama,HVAC & Air Quality,False,False,False,True,False
0x887d4d19600bd6c9:0x5653be223dc66300,Leighton,Alabama,Appliance Repair & Installation,False,False,False,False,False
0x889ace901a314feb:0x65ea29cc263f61df,Leroy,Alabama,Landscape & Garden Services,False,False,False,True,False
0x889a6fb7ff341cd5:0xadac13ddf4a7edee,Loxley,Alabama,Appliance Repair & Installation,False,False,False,False,False
0x88626c96bdd6117b:0x6ef1a8e08c40db04,Madison,Alabama,HVAC & Air Quality,False,False,True,True,True
0x8862658061fab501:0x23697a2af06c7f71,Madison,Alabama,Exterior Remodeling or Construction,True,True,True,False,True
0x88626896eb0b1c5b:0x76d9f23b8b81aed3,Madison,Alabama,Exterior Remodeling or Construction,True,True,True,False,False
0x886268a06754ac2b:0xe149c820c6e06ee1,Madison,Alabama,Exterior Remodeling or Construction,True,True,True,False,False
0x88626f86d27c7161:0x53e3ea1841dba42b,Madison,Alabama,Exterior Remodeling or Construction,True,True,True,False,False
0x8862648a40b11a4f:0x79057332871f0bf,Madison,Alabama,Landscape & Garden Services,True,True,True,False,True
0x8862651a42f6ec45:0xeb3e1002b28bc064,Madison,Alabama,Landscape & Garden Services,True,True,True,False,False
0x886265fd2db01163:0x2321ed9100b39f74,Madison,Alabama,Cleaning Services,True,True,True,False,False
0x88626f801e31b6d7:0xa4039cdfedbee9,Madison,Alabama,Cleaning Services,True,True,True,False,True
0x88627cd0ef4d895b:0x1cc2694d3afdc617,Madison,Alabama,Cleaning Services,True,True,True,False,False
0x886261a7a7582841:0x9ab9c8d742a9bcd8,Madison,Alabama,Appliance Repair & Installation,True,True,True,False,False
0x886266e5d1d72471:0x46d7f08c8fd3aaf1,Madison,Alabama,Appliance Repair & Installation,True,True,True,False,False
0x88626c789099d037:0x27e6cacc26c7f690,Madison,Alabama,Appliance Repair & Installation,True,True,True,False,True
0x886264011cd41855:0x80a716e167d85739,Madison,Alabama,Handyman or Other,True,True,True,False,False
0x88626414f7855627:0x7b0ebf7cdaf7eb50,Madison,Alabama,Handyman or Other,True,True,True,False,False
0x88626563baad35ff:0x9c51435c6c920e11,Madison,Alabama,Handyman or Other,True,True,True,False,True
0x88626f82f5dea379:0x1f18f3cc4423d081,Madison,Alabama,Handyman or Other,True,True,True,False,False
0x88628ace86538f15:0x781a3a0a33b92eb1,Madison,Alabama,Handyman or Other,True,True,True,False,False
0x886261bbac1ccbd1:0xdb15c851d6990d7f,Madison,Alabama,Interior Remodeling,True,True,True,False,True
0x886264fc80f082bd:0x390e6b988b279d5f,Madison,Alabama,Interior Remodeling,True,True,True,False,False
0x88626897a1fd8d25:0x85114f992ebfd966,Madison,Alabama,Interior Remodeling,True,True,True,False,False
0x88626f0b2a7a9833:0x9410779d219a0a3f,Madison,Alabama,Interior Remodeling,True,True,True,False,True
0x888c297ae8a42c05:0xe6aaf5d33159d72e,Millbrook,Alabama,Exterior Remodeling or Construction,False,False,False,False,True
0x888e84cb8d84fad7:0x3d6fcc3d52d6bec9,Millbrook,Alabama,Handyman or Other,True,False,False,True,True
0x889bb26c3b464cdf:0x93b6f8eb436d0320,Mobile,Alabama,Landscape & Garden Services,False,False,False,True,False
0x889a4dccf5eea289:0xa49b24db1711630c,Mobile,Alabama,Electrical Services,False,False,False,False,False
0x889a4ca9951ad4f9:0xb8f4053440e09cfd,Mobile,Alabama,Handyman or Other,False,False,False,False,False
0x889a4caf6d1d9409:0xf9a1e2296dfda352,Mobile,Alabama,Handyman or Other,False,False,False,False,False
0x889a4cbb65136e4f:0x92b9bec93b601c58,Mobile,Alabama,Handyman or Other,False,False,False,False,False
0x889a4d6cb37584bf:0x2bf434d003ae62e5,Mobile,Alabama,Handyman or Other,False,False,False,False,False
0x889a4fda01f25f2f:0xec0f048ea2c50a12,Mobile,Alabama,Handyman or Other,False,False,False,False,False
0x889a5265a0ef67b9:0x3272e984255c4d6d,Mobile,Alabama,Handyman or Other,False,False,False,False,False
0x889a56c7134b5fa9:0xcf73406b48edd754,Mobile,Alabama,Handyman or Other,False,False,False,False,False
0x889a4d87102c881f:0x741fa471476312e3,Mobile,Alabama,HVAC & Air Quality,False,False,False,False,False
0x889a5263597254c7:0x5c4e7983ae5d81d3,Mobile,Alabama,HVAC & Air Quality,False,False,False,False,False
0x889bb173ad1202ff:0x5c98b6546f5e9799,Mobile,Alabama,HVAC & Air Quality,False,False,False,False,True
0x889bb2b0e2f011f5:0x17b01ff87c77f6b,Mobile,Alabama,Roofing & Insulation,False,False,False,True,True
0x889a4b07b05e03df:0xf4934ab0d05f3880,Mobile,Alabama,Cleaning Services,False,False,False,False,False
0x889a4d586ed191c5:0xf7d0b506c8f60c17,Mobile,Alabama,Cleaning Services,False,False,False,False,True
0x889a4d97bf9ca9b1:0x109fe5102a5eb9b3,Mobile,Alabama,Cleaning Services,False,False,False,False,False
0x889a4d97c0f5564b:0x7615a65a8705d7d2,Mobile,Alabama,Cleaning Services,False,False,False,False,False
0x889a4db62510a27f:0x679f50eb5b024eae,Mobile,Alabama,Cleaning Services,False,False,False,False,False
0x889a4df0d5172101:0x6e8d5ab37e339d1a,Mobile,Alabama,Cleaning Services,False,False,False,False,False
0x889a52681ad7e12f:0x9cb6621be21b0318,Mobile,Alabama,Cleaning Services,False,False,False,False,False
0x889bb3b689f96c6f:0xf5ef4df0d486398a,Mobile,Alabama,Cleaning Services,False,False,False,False,True
0x889a4dabdfa60dc5:0xab8fa782edfb5306,Mobile,Alabama,Appliance Repair & Installation,False,False,False,False,False
0x889a4df0d1bbb139:0x7285da597cd515ef,Mobile,Alabama,Appliance Repair & Installation,False,False,False,False,False
0x889a4df2cf660559:0x7342eabb483c8422,Mobile,Alabama,Appliance Repair & Installation,False,False,False,False,False
0x889a5248e6bc143d:0x909d533cebb701d4,Mobile,Alabama,Appliance Repair & Installation,False,False,False,False,False
0x889a418c53f19075:0x27ae226339ec58fc,Mobile,Alabama,Exterior Remodeling or Construction,False,False,False,False,False
0x889a5265f759bc75:0xf36b478de410ba60,Mobile,Alabama,Exterior Remodeling or Construction,False,False,False,False,False
0x889badb81f1b9d2b:0x3fdb566cf1f616b0,Mobile,Alabama,Exterior Remodeling or Construction,False,False,False,False,False
0x889a4da0cbf6290f:0xb4968962c4a1cee9,Mobile,Alabama,Interior Remodeling,False,False,False,False,False
0x889a4dc60cccd253:0x63064a8bdfcc3426,Mobile,Alabama,Interior Remodeling,False,False,False,False,False
0x889a527abf7bbf41:0x7cab68a8e29ae499,Mobile,Alabama,Interior Remodeling,False,False,False,False,False
0x88892a532ab04347:0x650d0c440d70b307,Montevallo,Alabama,Appliance Repair & Installation,False,False,True,False,False
0x888c2b72ee1c72eb:0xc0dc2d764ce85192,Montgomery,Alabama,Handyman or Other,False,False,False,False,False
0x888c2bd6de82d391:0xb0288b6dd564183c,Montgomery,Alabama,Handyman or Other,False,False,False,False,False
0x888c2d363c52dccb:0x23f343852974dce6,Montgomery,Alabama,Handyman or Other,False,False,False,False,False
0x888c299df652325b:0x7118d2167e96ecf9,Montgomery,Alabama,Exterior Remodeling or Construction,False,False,False,False,False
0x888c2bceca55fd17:0x1201fd7c170a0e90,Montgomery,Alabama,Exterior Remodeling or Construction,False,False,False,False,False
0x888dd4b0ffd4346d:0xf42fb92cb7dd7a4a,Montgomery,Alabama,Exterior Remodeling or Construction,False,False,False,False,False
0x888c29707efcf72b:0xd76459e6e1b4dbce,Montgomery,Alabama,Landscape & Garden Services,False,False,False,True,True
0x888c2bb791c8ab23:0x5f513be338b68dcb,Montgomery,Alabama,Electrical Services,False,False,False,True,True
0x888c2bb81033f855:0x71731c579386935f,Montgomery,Alabama,Electrical Services,False,False,False,True,False
0x888c2a6c36e9440d:0x169eec075803d217,Montgomery,Alabama,Appliance Repair & Installation,False,False,False,False,True
0x888c2dc7d04a79af:0xa8109eaeeeb557a8,Montgomery,Alabama,Appliance Repair & Installation,False,False,False,False,False
0x888c29ac0ca7c317:0xf0a8d54fe1589f5b,Montgomery,Alabama,Cleaning Services,False,False,False,False,False
0x888c2aed693f35a9:0x835415cdced4690d,Montgomery,Alabama,Cleaning Services,False,False,False,False,False
0x888c2bcec7012ba1:0x4e86c116f3dbf022,Montgomery,Alabama,Cleaning Services,False,False,False,False,False
0x888c2bf976f6c0f3:0xdcc5b0bc176bd3c5,Montgomery,Alabama,Cleaning Services,False,False,False,False,False
0x888e817750483063:0xb9b797b22a11c779,Montgomery,Alabama,Cleaning Services,False,False,False,False,False
0x888c29049f9d9fcb:0x2b37a95f42d5b3ed,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,True
0x888c297c6f16f01b:0xb73ccc60bb14e69c,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,True
0x888c2b0a2fabc235:0xd985242edd4ca63e,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,False
0x888e81bc05a1e6e9:0xbc1c235b438eac08,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,True
0x888e81bf59fc20ed:0xf69c56c08fde9d93,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,False
0x888e81c6c502cb6f:0xaaa669b87c680bf7,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,True
0x888e81dd487fb68b:0xcdd7de99d3e28cff,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,False
0x888e81fa568c3c3b:0x7584db5007ebd303,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,False
0x888e86b4a2e69b61:0x22d20b80ab63c5f8,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,False
0x888e86c83f187d83:0x1da4b08f8263fd8e,Montgomery,Alabama,HVAC & Air Quality,True,False,False,False,True
0x888c28300000008f:0xb7958aab91c29501,Montgomery,Alabama,Interior Remodeling,False,False,False,False,False
0x888c297c6f28277d:0xac27c7ba22af2bb,Montgomery,Alabama,Interior Remodeling,False,False,False,False,True
0x888c29a3f0cf3df9:0xf47aef371ef79213,Montgomery,Alabama,Interior Remodeling,False,False,False,False,False
